y_pred,y_true,abs_error,squared_error,smape,dataset,scenario,horizon
30.572945,35.0,4.4270554,19.59882,13.502688,disease,weather,3
27.285933,33.0,5.7140675,32.650566,18.956553,disease,weather,3
28.574478,21.999998,6.57448,43.22379,25.9992,disease,weather,3
31.484367,29.0,2.4843674,6.1720815,8.214908,disease,weather,3
31.567125,34.0,2.4328747,5.918879,7.4210196,disease,weather,3
27.2866,25.0,2.2866,5.22854,8.74641,disease,weather,3
28.863144,30.0,1.1368561,1.2924417,3.8627093,disease,weather,3
31.827175,33.0,1.1728249,1.3755182,3.6183124,disease,weather,3
29.369478,30.0,0.6305218,0.3975577,2.1240604,disease,weather,3
30.751776,27.999998,2.7517776,7.5722804,9.367471,disease,weather,3
33.51869,32.0,1.5186882,2.306414,4.635893,disease,weather,3
32.4904,41.0,8.509602,72.41332,23.158403,disease,weather,3
29.466276,26.0,3.4662762,12.015071,12.49868,disease,weather,3
31.372816,26.999998,4.372818,19.121536,14.982378,disease,weather,3
36.017773,42.0,5.9822273,35.787045,15.335549,disease,weather,3
32.383728,35.0,2.616272,6.844879,7.765293,disease,weather,3
30.479916,34.0,3.5200844,12.390994,10.918389,disease,weather,3
35.929123,33.0,2.929123,8.5797615,8.498941,disease,weather,3
36.207466,38.0,1.7925339,3.2131777,4.8311415,disease,weather,3
34.023205,24.0,10.023205,100.46464,34.548954,disease,weather,3
34.47113,25.0,9.47113,89.70231,31.851187,disease,weather,3
37.17278,46.0,8.827221,77.91983,21.226227,disease,weather,3
31.704851,40.0,8.295149,68.809494,23.136925,disease,weather,3
30.160782,13.999999,16.160782,261.17087,73.19065,disease,weather,3
37.883034,-1.2389615e-06,37.883034,1435.1243,200.0,disease,weather,3
39.1653,-1.2389615e-06,39.1653,1533.9207,200.0,disease,weather,3
28.29133,2.9999988,25.291332,639.6515,161.65074,disease,weather,3
19.29625,3.9999988,15.29625,233.97528,131.31944,disease,weather,3
17.880627,2.9999988,14.880628,221.43307,142.53047,disease,weather,3
16.031885,2.9999988,13.031886,169.83006,136.94794,disease,weather,3
14.442216,-1.2389615e-06,14.442217,208.57762,200.0,disease,weather,3
13.275674,44.0,30.724327,943.98425,107.28578,disease,weather,3
11.824092,44.0,32.175907,1035.289,115.27606,disease,weather,3
8.2361555,31.0,22.763844,518.19257,116.035034,disease,weather,3
22.014769,26.999998,4.9852295,24.852512,20.341745,disease,weather,3
30.937788,50.0,19.062212,363.36792,47.103367,disease,weather,3
30.014135,39.0,8.985865,80.745766,26.04065,disease,weather,3
28.147821,-1.2389615e-06,28.147823,792.3,200.0,disease,weather,3
36.939102,-1.2389615e-06,36.939102,1364.4973,200.0,disease,weather,3
35.41093,33.0,2.4109306,5.8125863,7.048378,disease,weather,3
20.855616,38.0,17.144384,293.9299,58.25913,disease,weather,3
17.504004,31.0,13.495996,182.14192,55.649002,disease,weather,3
27.494968,34.0,6.5050316,42.315437,21.156305,disease,weather,3
30.143938,20.0,10.143938,102.89948,40.459282,disease,weather,3
25.580645,21.0,4.5806446,20.982306,19.667587,disease,weather,3
30.310022,37.0,6.6899776,44.755802,19.878103,disease,weather,3
28.791258,21.999998,6.79126,46.12121,26.741848,disease,weather,3
25.639914,46.0,20.360086,414.5331,56.84006,disease,weather,3
31.21363,26.0,5.2136307,27.181944,18.225136,disease,weather,3
31.648994,31.0,0.64899445,0.42119378,2.0718431,disease,weather,3
38.027008,32.0,6.027008,36.324825,17.213383,disease,weather,3
32.16704,23.0,9.167042,84.03465,33.23376,disease,weather,3
28.959715,23.0,5.959715,35.5182,22.93975,disease,weather,3
29.721373,32.0,2.2786274,5.192143,7.3835926,disease,weather,3
30.544167,30.0,0.54416656,0.29611725,1.7975854,disease,weather,3
29.012047,26.999998,2.0120487,4.04834,7.184343,disease,weather,3
32.014145,26.999998,5.014147,25.141668,16.993034,disease,weather,3
32.268906,36.0,3.7310944,13.921065,10.930582,disease,weather,3
28.29728,33.0,4.7027206,22.115582,15.343979,disease,weather,3
29.430244,39.0,9.569756,91.58022,27.969376,disease,weather,3
32.40393,37.0,4.5960693,21.123854,13.244407,disease,weather,3
33.5046,44.0,10.495399,110.15341,27.083296,disease,weather,3
35.32851,27.999998,7.328512,53.707092,23.144434,disease,weather,3
36.39397,32.0,4.3939705,19.306976,12.849,disease,weather,3
39.17764,34.0,5.177639,26.807945,14.150877,disease,weather,3
34.312,26.999998,7.312002,53.465378,23.851784,disease,weather,3
33.55833,25.0,8.558331,73.24502,29.230103,disease,weather,3
35.366318,59.0,23.633682,558.55096,50.089233,disease,weather,3
33.31256,56.0,22.687439,514.7199,50.804585,disease,weather,3
30.537323,39.0,8.462677,71.616905,24.339956,disease,weather,3
41.694958,40.0,1.6949577,2.8728817,4.1494794,disease,weather,3
46.22531,42.0,4.2253113,17.853256,9.578456,disease,weather,3
