y_pred,y_true,abs_error,squared_error,smape,dataset,scenario,horizon
14.113177,24.0,9.886823,97.74926,51.881386,disease,weather,3
17.068676,34.0,16.931324,286.66974,66.30806,disease,weather,3
24.404514,40.0,15.595486,243.21918,48.429794,disease,weather,3
19.095482,21.0,1.9045181,3.6271894,9.499914,disease,weather,3
20.588745,11.000003,9.588742,91.94398,60.709858,disease,weather,3
24.306356,24.0,0.30635643,0.09385426,1.2683896,disease,weather,3
26.069344,21.999998,4.0693455,16.559572,16.931147,disease,weather,3
23.061525,21.999998,1.0615273,1.1268401,4.7114573,disease,weather,3
18.097124,29.0,10.902876,118.8727,46.29954,disease,weather,3
19.628723,32.0,12.371277,153.0485,47.924007,disease,weather,3
27.687412,32.0,4.3125877,18.598413,14.450577,disease,weather,3
18.058567,31.0,12.941433,167.48068,52.759117,disease,weather,3
32.832,27.999998,4.8320026,23.34825,15.886384,disease,weather,3
33.832745,15.999999,17.832745,318.00677,71.57039,disease,weather,3
57.510956,26.0,31.510956,992.9403,75.46544,disease,weather,3
26.380821,35.0,8.619179,74.290245,28.084272,disease,weather,3
8.82767,33.0,24.172329,584.3015,115.58056,disease,weather,3
15.591111,21.999998,6.408887,41.07383,34.097885,disease,weather,3
10.976089,29.0,18.02391,324.86136,90.173454,disease,weather,3
19.868862,34.0,14.131138,199.68906,52.464954,disease,weather,3
31.41432,25.0,6.41432,41.1435,22.74004,disease,weather,3
18.112917,30.0,11.887083,141.30275,49.413273,disease,weather,3
40.828045,33.0,7.828045,61.278286,21.206154,disease,weather,3
33.38936,30.0,3.3893585,11.487751,10.693777,disease,weather,3
7.1565614,27.999998,20.843437,434.44888,118.57495,disease,weather,3
7.6917634,32.0,24.308237,590.8904,122.48504,disease,weather,3
8.356975,41.0,32.643024,1065.567,132.2732,disease,weather,3
10.40047,26.0,15.59953,243.34534,85.710594,disease,weather,3
13.335549,26.999998,13.664449,186.71716,67.753876,disease,weather,3
9.145415,42.0,32.854584,1079.4237,128.47519,disease,weather,3
17.051779,35.0,17.948221,322.13864,68.96295,disease,weather,3
24.264614,34.0,9.735386,94.77774,33.41783,disease,weather,3
19.245447,33.0,13.754553,189.18773,52.6536,disease,weather,3
20.231623,38.0,17.768377,315.71524,61.02656,disease,weather,3
18.984406,24.0,5.0155945,25.156189,23.33681,disease,weather,3
21.99766,25.0,3.0023403,9.014048,12.776554,disease,weather,3
31.292309,46.0,14.707691,216.31618,38.05732,disease,weather,3
30.419529,40.0,9.580471,91.78542,27.209702,disease,weather,3
29.970173,13.999999,15.970174,255.04645,72.640945,disease,weather,3
30.698067,-1.2389615e-06,30.698069,942.3714,200.0,disease,weather,3
27.676052,-1.2389615e-06,27.676054,765.964,200.0,disease,weather,3
29.142536,2.9999988,26.142538,683.4323,162.6663,disease,weather,3
25.580994,3.9999988,21.580996,465.73938,145.91124,disease,weather,3
14.781655,2.9999988,11.781656,138.80742,132.51474,disease,weather,3
17.337992,2.9999988,14.337993,205.57803,140.99715,disease,weather,3
12.887923,-1.2389615e-06,12.887924,166.09859,200.0,disease,weather,3
14.626733,44.0,29.373268,862.7889,100.204346,disease,weather,3
19.20871,44.0,24.79129,614.6081,78.44264,disease,weather,3
15.355266,31.0,15.644734,244.75772,67.499275,disease,weather,3
22.239172,26.999998,4.760826,22.665464,19.337555,disease,weather,3
18.152456,50.0,31.847544,1014.26605,93.45971,disease,weather,3
14.53148,39.0,24.468521,598.7085,91.41732,disease,weather,3
15.561482,-1.2389615e-06,15.561483,242.15976,200.0,disease,weather,3
15.700034,-1.2389615e-06,15.700035,246.4911,200.0,disease,weather,3
17.448828,33.0,15.551172,241.83896,61.65127,disease,weather,3
18.493946,38.0,19.506054,380.48615,69.05538,disease,weather,3
11.126475,31.0,19.873524,394.95694,94.3517,disease,weather,3
10.976352,34.0,23.023647,530.0883,102.38112,disease,weather,3
25.163317,20.0,5.1633167,26.65984,22.865091,disease,weather,3
22.5762,21.0,1.5762005,2.484408,7.234226,disease,weather,3
