y_pred,y_true,abs_error,squared_error,smape,dataset,scenario,horizon
21.526745,42.0,20.473255,419.15417,64.45554,disease,weather,3
22.042637,35.0,12.957363,167.89326,45.43045,disease,weather,3
27.552298,30.0,2.4477024,5.991247,8.50601,disease,weather,3
44.181328,26.999998,17.18133,295.1981,48.274822,disease,weather,3
31.444012,24.0,7.4440117,55.41331,26.852358,disease,weather,3
28.832932,34.0,5.1670685,26.698597,16.447008,disease,weather,3
23.994036,40.0,16.005964,256.1909,50.0233,disease,weather,3
24.865627,21.0,3.8656273,14.943074,16.856314,disease,weather,3
21.959293,11.000003,10.9592905,120.10605,66.50197,disease,weather,3
35.155624,24.0,11.155624,124.44795,37.71619,disease,weather,3
36.974876,21.999998,14.974878,224.24698,50.783928,disease,weather,3
26.810314,21.999998,4.810316,23.139141,19.710245,disease,weather,3
26.488554,29.0,2.511446,6.307361,9.052122,disease,weather,3
26.017958,32.0,5.9820423,35.784832,20.621347,disease,weather,3
18.076027,32.0,13.923973,193.87703,55.611332,disease,weather,3
22.891228,31.0,8.108772,65.75219,30.093107,disease,weather,3
18.905659,27.999998,9.094339,82.70701,38.777153,disease,weather,3
19.514816,15.999999,3.5148172,12.35394,19.793528,disease,weather,3
21.294302,26.0,4.705698,22.143595,19.89964,disease,weather,3
28.135317,35.0,6.864683,47.123875,21.745937,disease,weather,3
19.998692,33.0,13.001308,169.03403,49.06275,disease,weather,3
21.631649,21.999998,0.36834908,0.13568105,1.6884491,disease,weather,3
20.132288,29.0,8.867712,78.636314,36.09729,disease,weather,3
19.868786,34.0,14.131214,199.69121,52.465313,disease,weather,3
17.86129,25.0,7.13871,50.96118,33.310757,disease,weather,3
19.306538,30.0,10.693462,114.350136,43.375435,disease,weather,3
22.939583,33.0,10.060417,101.21199,35.96887,disease,weather,3
20.79762,30.0,9.202379,84.683784,36.231537,disease,weather,3
16.159826,27.999998,11.840172,140.18967,53.624176,disease,weather,3
18.458473,32.0,13.541527,183.37296,53.673946,disease,weather,3
20.81786,41.0,20.18214,407.3188,65.2955,disease,weather,3
15.784724,26.0,10.215276,104.35186,48.894783,disease,weather,3
15.735356,26.999998,11.264642,126.89215,52.71814,disease,weather,3
16.866072,42.0,25.133928,631.71436,85.39359,disease,weather,3
22.415491,35.0,12.584509,158.36986,43.836636,disease,weather,3
16.695478,34.0,17.304522,299.44647,68.26849,disease,weather,3
18.361773,33.0,14.638227,214.27771,57.000477,disease,weather,3
25.163897,38.0,12.836103,164.76555,40.6438,disease,weather,3
22.608385,24.0,1.3916149,1.9365921,5.971522,disease,weather,3
39.56303,25.0,14.56303,212.08185,45.112595,disease,weather,3
33.446594,46.0,12.553406,157.588,31.602123,disease,weather,3
32.159885,40.0,7.8401146,61.467396,21.729843,disease,weather,3
29.783327,13.999999,15.783328,249.11345,72.097435,disease,weather,3
26.501392,-1.2389615e-06,26.501394,702.3239,200.0,disease,weather,3
28.168707,-1.2389615e-06,28.168709,793.47614,200.0,disease,weather,3
25.887571,2.9999988,22.887573,523.841,158.45966,disease,weather,3
24.483284,3.9999988,20.483286,419.565,143.82672,disease,weather,3
33.80995,2.9999988,30.809954,949.25323,167.40013,disease,weather,3
29.156544,2.9999988,26.156546,684.16486,162.68257,disease,weather,3
24.225477,-1.2389615e-06,24.22548,586.87384,200.0,disease,weather,3
22.764132,44.0,21.235868,450.9621,63.61461,disease,weather,3
23.154043,44.0,20.845957,434.55392,62.083996,disease,weather,3
20.689285,31.0,10.310715,106.31084,39.89498,disease,weather,3
24.186728,26.999998,2.8132706,7.914491,10.992188,disease,weather,3
21.198301,50.0,28.801699,829.53784,80.90557,disease,weather,3
27.226698,39.0,11.773302,138.61064,35.55455,disease,weather,3
20.443356,-1.2389615e-06,20.443357,417.93088,200.0,disease,weather,3
20.474213,-1.2389615e-06,20.474215,419.19345,200.0,disease,weather,3
23.429932,33.0,9.570068,91.58621,33.91841,disease,weather,3
25.989265,38.0,12.010735,144.25775,37.539845,disease,weather,3
31.39385,31.0,0.39385033,0.15511808,1.2624652,disease,weather,3
28.800234,34.0,5.199766,27.037569,16.559704,disease,weather,3
27.432632,20.0,7.4326324,55.244026,31.339745,disease,weather,3
26.96243,21.0,5.962429,35.55056,24.862915,disease,weather,3
30.709675,37.0,6.290325,39.56819,18.580286,disease,weather,3
25.120039,21.999998,3.120041,9.734655,13.242949,disease,weather,3
27.72262,46.0,18.27738,334.06262,49.584187,disease,weather,3
